ID,date_id,player_name,Age,Overall rating,Potential,name,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Traits,PlayStyles,PlayStyles +,Number of playstyles,date,club_name,start_year,end_year
224232,240034,Nicolo Barella,26,86,87,Inter2020 ~ 2026,172,68,Right,86,/players?pn=14,1,"Sep 1, 2020",,€79.5M,€135K,€141.1M,378,79,78,53,88,80,399,81,79,67,85,87,430,83,78,90,89,90,401,80,75,94,73,79,406,84,83,83,83,73,86,244,80,83,81,54,11,5,13,14,11,2312,487,3,3,High,High,3,Normal (170-),Yes,80,79,83,85,79,81,,Tiki TakaSlide TackleLong Shot Taker (CPU AI),Relentless +,4,2024-03-27,Inter,2020.0,2026.0
223848,240034,Sergej Milinkovic Savic,28,86,86,Al Hilal2023 ~ 2026,192,95,Right,86,/players?pn=14,0,"Jul 12, 2023",,€68M,€84K,€108.8M,399,71,82,86,86,74,417,85,81,78,86,87,337,62,66,62,84,63,429,83,87,91,87,81,382,79,79,82,83,59,84,233,77,77,79,47,7,10,7,16,7,2244,473,5,4,High,Medium,3,Normal (185+),Yes,64,80,82,82,79,86,,Power HeaderIncisive PassFirst TouchRelentlessTrivelaAerialLong Shot Taker (CPU AI),,7,2024-03-27,Al Hilal,2023.0,2026.0
222492,240034,Leroy Sane,27,86,86,FC Bayern München2020 ~ 2025,183,80,Left,86,/players?pn=12,0,"Jul 15, 2020",,€72.5M,€105K,€119.6M,404,82,83,72,83,84,414,89,84,83,72,86,435,88,93,87,85,82,388,86,82,73,67,80,328,65,34,83,81,65,83,103,36,32,35,52,8,12,9,9,14,2124,448,2,4,Medium,Medium,3,Unique,Yes,91,82,81,87,38,69,,Power ShotFlairQuick StepLong Shot Taker (CPU AI),Rapid +,5,2024-03-27,nchen,2020.0,2025.0
216267,240034,Andrew Robertson,29,86,86,Liverpool2017 ~ 2026,178,64,Left,86,/players?pn=7,0,"Jul 21, 2017",,€59.5M,€170K,€110.1M,324,87,55,67,83,32,390,78,82,71,76,83,394,82,78,75,85,74,378,76,77,93,67,65,383,85,81,80,82,55,83,247,83,83,81,50,11,8,10,7,14,2166,462,2,3,High,High,3,Unique,Yes,80,61,82,80,81,78,,Whipped CrossRapidEarly Crosser (CPU AI),Relentless +,4,2024-03-27,Liverpool,2017.0,2026.0
211110,240034,Paulo Dybala,29,86,86,Roma2022 ~ 2025,177,75,Left,87,/players?pn=18,0,"Jul 20, 2022",,€68M,€130K,€115.6M,394,82,82,54,86,90,440,90,90,88,79,93,420,84,76,88,82,90,378,84,71,74,60,89,346,43,42,82,91,88,84,112,32,41,39,26,5,4,4,5,8,2116,441,3,4,High,Low,3,Unique,Yes,80,85,85,90,40,61,,Finesse ShotDead BallTechnicalFirst TouchTrivelaAcrobaticInjury Prone,Flair +,8,2024-03-27,Roma,2022.0,2025.0
210514,240034,Joao Pedro Cavaco Cancelo,29,86,86,"FC BarcelonaJun 30, 2024On loan",182,74,Right,86,/players?pn=3,0,"Aug 7, 2019","Jun 30, 2024",€59.5M,€195K,€0,377,87,69,72,87,62,406,85,87,69,79,86,404,86,77,79,84,78,389,80,80,88,62,79,375,76,81,81,85,52,85,241,79,83,79,58,6,9,15,14,14,2250,475,4,4,High,Low,3,Unique,Yes,81,73,85,84,80,72,,Whipped CrossBlockTechnicalFlairFirst TouchTrivelaLong Shot Taker (CPU AI)Early Crosser (CPU AI),,8,2024-03-27,FC BarcelonaJun,,
210035,240034,Alejandro Grimaldo Garcia,27,86,86,Bayer 04 Leverkusen2023 ~ 2027,171,68,Left,86,/players?pn=8,0,"Jul 1, 2023",,€65.5M,€88K,€111.4M,364,89,64,62,86,63,431,85,89,89,82,86,420,86,79,84,85,86,394,84+2,76,88,63,83,364,69,79,78,84,54,83,228,76,78,74,50,7,13,10,7,13,2251,472,2,3,High,Medium,3,Normal (170-185),Yes,82,72,86,85,76,71,,Dead BallAnticipateLong Shot Taker (CPU AI)Early Crosser (CPU AI),Whipped Cross +,5,2024-03-27,Bayer,2023.0,2027.0
208128,240034,Hakan Calhanoglu,29,86,86,Inter2021 ~ 2027,178,69,Right,86,/players?pn=14,0,"Jul 1, 2021",,€66M,€140K,€112.2M,368,78,75,53,88,74,434,85,88,85,88,88,386,72,65,83,86,80,379,86,66,80,60,87,405,76,76,74,89,90,85,213,74,74,65,50,9,14,11,6,10,2235,460,4,3,High,Medium,3,Normal (170-185),Yes,68,80,86,86,71,69,,Long Ball PassTrivelaLong Shot Taker (CPU AI),,3,2024-03-27,Inter,2021.0,2027.0
204485,240034,Riyad Mahrez,32,86,86,Al Ahli Jeddah2023 ~ 2027,179,67,Left,86,/players?pn=12,0,"Jul 28, 2023",,€54M,€72K,€91.8M,378,81,82,56,83,76,420,89,85,80,75,91,421,83,75,91,84,88,369,82,70,78,57,82,328,48,39,84,84,73,81,101,45,34,22,54,15,9,13,11,6,2071,431,4,5,Medium,Medium,3,Unique,Yes,79,81,82,89,39,61,,Finesse ShotTechnicalFlairLong Shot Taker (CPU AI),First Touch +,5,2024-03-27,Al Ahli Jeddah,2023.0,2027.0
202811,240034,Emiliano Martinez,30,86,86,Aston Villa2020 ~ 2027,195,88,Right,86,/players?pn=0,0,"Sep 16, 2020",,€45M,€105K,€85.5M,134,22,16,26,57,13,156,17,22,20,59,38,296,59,57,49,82,49,265,62,77,40,70,16,170,37,13,12,66,42,62,51,11,20,20,419,84,82,83,85,85,1491,477,4,1,Medium,Medium,3,Stocky (185+),Yes,84,82,83,85,58,85,,Far ThrowCross ClaimerSolid PlayerTeam PlayerLeadership,,5,2024-03-27,Aston Villa,2020.0,2027.0
200145,240034,Carlos Henrique Venancio Casimiro,31,86,86,Manchester United2022 ~ 2026,185,84,Right,86,/players?pn=10,0,"Aug 19, 2022",,€47.5M,€175K,€90.3M,372,68,69,85,82,68,381,69,77,74,84,77,323,56,59,60,85,63,424,88,85,82,88,81,400,92,87,77,78,66,81,260,86,87,87,67,13,14,16,12,12,2227,457,3,2,Medium,High,4,Unique,Yes,58,75,78,72,87,87,,Long Ball PassSlide TackleLong Shot Taker (CPU AI)Team Player,Block +,5,2024-03-27,Manchester United,2022.0,2026.0
186942,240034,Ilkay Gundogan,32,86,86,FC Barcelona2023 ~ 2025,180,80,Right,86,/players?pn=14,0,"Jul 1, 2023",,€53.5M,€220K,€109.7M,372,77,82,50,88,75,427,86,86,80,84,91,365,65,60,77,86,77,374,79,67,75,73,80,395,70,75,84,86,80,87,219,77,75,67,48,11,14,5,5,13,2200,458,4,4,High,Medium,3,Normal (170-185),Yes,62,81,84,86,72,73,,Incisive PassPress ProvenLong Shot Taker (CPU AI)Injury Prone,,4,2024-03-27,FC Barcelona,2023.0,2025.0
186153,240034,Wojciech Szczesny,33,86,86,Juventus2017 ~ 2025,196,90,Right,86,/players?pn=0,0,"Jul 19, 2017",,€22M,€125K,€37.4M,86,12,12,16,32,14,99,11,16,14,36,22,286,51,47,55,82,51,249,55,70,45,65,14,135,40,15,14,48,18,65,45,20,13,12,415,86,83,73,86,87,1315,464,3,1,Medium,Medium,3,Lean (185+),Yes,86,83,73,87,49,86,,Far Throw,,1,2024-03-27,Juventus,2017.0,2025.0
182521,240034,Toni Kroos,33,86,86,Real Madrid2014 ~ 2024,183,76,Right,86,/players?pn=14,0,"Jul 17, 2014",,€42M,€240K,€86.1M,396,88,76,58,92,82,430,80,86,84,92,88,325,55,48,63,88,71,382,89,61,75,72,85,384,68,80,74,89,73,88,201,71,70,60,51,10,11,13,7,10,2169,443,5,3,Medium,Medium,4,Normal (170-185),Yes,51,80,90,81,70,71,,Dead BallIncisive PassWhipped CrossInterceptPress ProvenLong Shot Taker (CPU AI)Team Player,Long Ball Pass +,8,2024-03-27,Real Madrid,2014.0,2024.0
20801,240034,C Ronaldo Dos Santos Aveiro,38,86,86,Al Nassr2023 ~ 2025,187,85,Right,86,/players?pn=25,0,"Jan 1, 2023",,€23M,€66K,€36.8M,414,78,87,87,79,83,388,77,79,76,70,86,377,73,80,76,87,61,426,92,93,80,76,85,349,62,29,90,78,90,92,80,24,32,24,58,7,11,15,14,11,2092,431,4,5,High,Low,5,Unique,Yes,77,88,77,80,34,75,,Power HeaderFlairTricksterTrivelaAcrobaticAerialLong Shot Taker (CPU AI),Power Shot +,8,2024-03-27,Al Nassr,2023.0,2025.0
243812,240034,Rodrygo Silva De Goes,22,85,91,Real Madrid2019 ~ 2028,174,64,Right,87,/players?pn=18,6,"Jul 1, 2019",,€86.5M,€210K,€194.6M,379,79,86,67,80,67,399,87,80,73,73,86,432,89,88,87,84,84,370,76,77,81,59,77,324,54,21,84+2,83,82,85+1,88,24,34,30,42,9,8,12,8,5,2034,429,4,4,Medium,Medium,3,Lean (170-185),Yes,88,81,79,86,31,64,,Finesse ShotDead BallTechnicalFlair,,4,2024-03-27,Real Madrid,2019.0,2028.0
243715,240034,William Saliba,22,85+1,89,Arsenal2019 ~ 2027,193,85,Right,86,/players?pn=5,4,"Jul 25, 2019",,€71M,€130K,€136.7M,286,58,35,75+1,84,34,324,74+1,55,35,78+1,82+1,357,77,86,50,85+1,59,330,60,88,72,87,23,318,83,83+1,43,62,47,85+2,258,86+1,87,85+1,42,7,10,6,8,11,1915,433,3,2,Medium,High,2,Normal (185+),Yes,82,39,70,74,85,83,,JockeyAnticipate,,2,2024-03-27,Arsenal,2019.0,2027.0
241486,240034,Jules Kounde,24,85,89,FC Barcelona2022 ~ 2027,180,75,Right,87,/players?pn=5,4,"Jul 28, 2022",,€69.5M,€160K,€147.7M,303,62,47,80,82,32,292,72,42,26,75,77,399,85,83,71,86,74,336,48,90,78,80,40,316,78,86,47,62,43,82,257,87,86,84,56,11,10,8,14,13,1959,438,3,3,High,High,3,Normal (170-185),Yes,84,45,68,75,86,80,,Slide TackleQuick StepRelentless,Jockey +,4,2024-03-27,FC Barcelona,2022.0,2027.0
237383,240034,Alessandro Bastoni,24,85,90,Inter2017 ~ 2028,190,75,Left,86,/players?pn=5,5,"Aug 31, 2017",,€73.5M,€95K,€130.5M,293,70,26,82,80,35,325,73,55,36,84,77,348,68,77,60,86,57,340,50,86,81,83,40,325,83,87,39,69,47,84,256,87,86,83,48,11,5,9,11,12,1935,424,3,2,Medium,High,2,Unique,Yes,73,36,73,73,86,83,,Pinged PassLong Ball PassJockeyTeam Player,,4,2024-03-27,Inter,2017.0,2028.0
232656,240034,Theo Hernandez,25,85,88,Milan2019 ~ 2026,184,81,Left,86,/players?pn=8,3,"Jul 5, 2019",,€66M,€90K,€117.2M,370,84,67,74,79,66,363,83,69,64,68,79,425,92,94,78,85,76,415,83,90,90,81,71,363,82,78,80,73,50,80,235,74,81,80,43,12,10,7,7,7,2214,483,3,3,High,Medium,3,Unique,Yes,93,71,76,81,78,84,,RapidQuick StepRelentlessLong ThrowLeadership,,5,2024-03-27,Milan,2019.0,2026.0
232580,240034,Gabriel Dos S Magalhaes,25,85+1,87+1,Arsenal2020 ~ 2027,190,87,Left,86,/players?pn=5,2,"Sep 1, 2020",,€60M,€145K,€115.5M,270,38,37,87,80+1,28,275,54+2,47,27,76+1,71,311,61,77,51,85,37,336,62,87,71,86,30,316,87,86,44,59,40,74,254,85,84,85,50,12,8,13,10,7,1812,403,2,2,Medium,High,2,Normal (185+),Yes,70,41,63,61,85,83,,Bruiser,,1,2024-03-27,Arsenal,2020.0,2027.0
230869,240034,Unai Simon Mendibil,26,85+1,86,Athletic Club2015 ~ 2025,190,89,Right,85,/players?pn=0,1,"Aug 25, 2015",,€47.5M,€38K,€103.3M,103,16,14,18,38,17,96,12,20,14,34,16,262,48,50,37,80+3,47,264,57-1,74,44,76,13,141,29,26,14,48,24,46,41,11,18,12,413,85+1,81,76-1,85-1,86+1,1320,462,3,1,Medium,Medium,3,Normal (185+),Yes,85,81,76,86,49,85,,FootworkCross ClaimerTeam Player,,3,2024-03-27,Athletic Club,2015.0,2025.0
224458,240034,Diogo Jose Teixeira Da Silva,26,85,86,Liverpool2020 ~ 2027,178,70,Right,85,/players?pn=21,1,"Sep 19, 2020",,€64.5M,€180K,€124.2M,400,73,85,86,77,79,375,83,77,58,72,85,426,85,80,86,88,87,408,86,91,80,75,76,376,85,56,88,78,69,83,155,53,57,45,54,7,12,15,9,11,2194,459,5,4,High,High,2,Normal (170-185),Yes,82,82,75,84,57,79,,RapidRelentlessInjury Prone,,3,2024-03-27,Liverpool,2020.0,2027.0
220697,240034,James Maddison,26,85,86,Tottenham Hotspur2023 ~ 2028,175,73,Right,85,/players?pn=18,1,"Jun 28, 2023",,€63.5M,€135K,€125.4M,361,83,80,35,86,77,431,86,86,86,85,88,391,78,66,84,80,83,355,83,58,78,53,83,361,70,44,85,88,74,88,166,59,65,42,65,11,14,14,12,14,2130,441,4,4,High,Medium,2,Lean (170-185),Yes,71,81,86,86,54,63,,Finesse ShotIncisive PassFlairTrivelaLong Shot Taker (CPU AI),Dead Ball +,6,2024-03-27,Tottenham Hotspur,2023.0,2028.0
217870,240034,Giovanni Di Lorenzo,29,85,85,Napoli2019 ~ 2028,183,82,Right,85,/players?pn=3,0,"Jul 1, 2019",,€47.5M,€86K,€80.8M,362,80,66,76,80,60,369,78,69,69,74,79,410,85,85,78,84,78,397,72,88,90,78,69,357,78,83,71,66,59,77,246,82,83,81,43,8,10,8,10,7,2184,470,3,3,High,Medium,2,Normal (170-185),Yes,85,67,75,79,82,82,,RapidFirst TouchRelentless,,3,2024-03-27,Napoli,2019.0,2028.0
215914,240034,Ngolo Kante,32,85,85,Al Ittihad2023 ~ 2026,168,70,Right,85,/players?pn=10,0,"Jul 1, 2023",,€36M,€67K,€57.6M,322,68,64,54,80,56,331,78,49,49,74,81,395,74,64,78,87,92,358,71,70,82,70,65,378,87,88,72,77,54,82,263,88,90,85,54,15,12,10,7,10,2101,448,3,2,Medium,High,4,Unique,Yes,69,65,73,80,85,76,,RelentlessInjury Prone,Intercept +,3,2024-03-27,Al Ittihad,2023.0,2026.0
213345,240034,Kingsley Coman,27,85,85,FC Bayern München2015 ~ 2027,181,75,Right,85,/players?pn=16,0,"Aug 30, 2015",,€57.5M,€100K,€94.9M,375,81,75,61,80,78,402,88,83,70,74,87,439,92,86,92,85,84,369,83,79,68,66,73,291,38,23,83,82,65,78,77,29,27,21,21,5,3,5,3,5,1974,423,3,5,Medium,Medium,4,Unique,Yes,89,76,79,87,30,62,,RapidFlairFirst TouchQuick StepAcrobaticInjury Prone,,6,2024-03-27,nchen,2015.0,2027.0
210935,240034,Domenico Berardi,28,85,85,Sassuolo2012 ~ 2027,183,72,Left,85,/players?pn=23,0,"Jul 1, 2012",,€54.5M,€40K,€92.7M,388,78,85,62,85,78,405,86,78,75,79,87,428,82,82,92,85,87,380,83,75,78,64,80,355,85,25,86,83,76,78,102,42,30,30,27,5,6,5,5,6,2085,441,3,4,High,Medium,2,Lean (170-185),Yes,82,83,81,87,36,72,,Dead BallWhipped CrossTechnicalFlairTrivelaLong Shot Taker (CPU AI)Team Player,,7,2024-03-27,Sassuolo,2012.0,2027.0
209981,240034,Yassine Bounou,32,85,85,Al Hilal2023 ~ 2026,195,78,Left,85,/players?pn=0,0,"Aug 17, 2023",,€26.5M,€54K,€42.4M,95,15,14,14,39,13,107,20,12,19,44,12,232,38,37,47,81,29,256,59,66,43,69,19,133,25,12,10,62,24,57,53,20,18,15,415,82,83,79,84,87,1291,453,2,1,Medium,Medium,3,Lean (185+),Yes,82,83,79,87,38,84,,Far ThrowFootworkCross Claimer,,3,2024-03-27,Al Hilal,2023.0,2026.0
209658,240034,Leon Goretzka,28,85,85,FC Bayern München2018 ~ 2026,189,82,Right,85,/players?pn=14,0,"Jul 1, 2018",,€54M,€100K,€89.1M,398,75,81,86,85,71,400,84,76,73,83,84,388,75,80,75,85,73,435,85,92,83,89,86,391,83+1,85,81-3,82,60,83+1,233,74,83,76,56,13,8,15,11,9,2301,489,4,3,High,Medium,4,Unique,Yes,78,81,81,83,80,86,,Power ShotInterceptBruiserAerialLong Shot Taker (CPU AI)Injury Prone,,6,2024-03-27,nchen,2018.0,2026.0
208722,240034,Sadio Mane,31,85,85,Al Nassr2023 ~ 2027,174,69,Right,85,/players?pn=16,0,"Aug 1, 2023",,€44.5M,€74K,€71.2M,397,78,83,78,83,75,383,85,77,64,71,86,426,82,83,86,87,88,395,85,84,79,70,77,350,75,35,84,81,75,84,122,42,42,38,56,10,10,15,7,14,2129,447,4,4,Medium,Medium,4,Unique,Yes,83,81,79,86,44,74,,RapidFlair,,2,2024-03-27,Al Nassr,2023.0,2027.0
206517,240034,Jack Grealish,27,85,85,Manchester City2021 ~ 2027,180,81,Right,85,/players?pn=27,0,"Aug 5, 2021",,€57.5M,€200K,€106.4M,364,83,76,48,85,72,417,89,83,74,81,90,406,79,74,84,84,85,380,76,71,83,71,79,341,65,49,82,87,58,88,160,58,54,48,51,11,6,11,10,13,2119,450,3,4,High,High,3,Unique,Yes,76,76,84,88,53,73,,Finesse ShotFlairFirst Touch,Press Proven +,4,2024-03-27,Manchester City,2021.0,2027.0
205452,240034,Antonio Rudiger,30,85,85,Real Madrid2022 ~ 2026,190,86,Right,85,/players?pn=5,0,"Jul 1, 2022",,€44M,€200K,€90.2M,303,68,40,81,80,34,322,64,50,56,82,70,351,71,91,56,83,50,402,84,90,70,91,67,323,91,82,49,61,40,78,254,85,85,84,59,14,15,10,12,8,2014,443,3,2,High,High,3,Lean (185+),Yes,82,54,71,66,84,86,,Block,Aerial +,2,2024-03-27,Real Madrid,2022.0,2026.0
203574,240034,John Stones,29,85,86,Manchester City2016 ~ 2026,188,76,Right,85,/players?pn=5,1,"Aug 9, 2016",,€49.5M,€180K,€95.3M,331,63,54,84,86,44,329,77,52,37,79,84,359,69,76,69,86,59,335,55,85,74,77,44,352,80,84,58,78,52,87,256,86,86,84,51,7,15,11,10,8,2013,440,4,3,High,Medium,2,Normal (185+),Yes,73,52,75,78,85,77,,Long Throw,,1,2024-03-27,Manchester City,2016.0,2026.0
197445,240034,David Alaba,31,85,85,Real Madrid2021 ~ 2026,180,78,Left,85,/players?pn=5,0,"Jul 1, 2021",,€37M,€200K,€75.9M,377,83,62,77,88,67,401,77,76,85,80,83,400,79,79,76,88,78,397,82,86,73,78,78,394,77,87,73,78,79,84,256,89,84,83,50,5,7,14,15,9,2275,475,4,3,Medium,High,4,Normal (170-185),Yes,79,71,83,80,85,77,,Dead BallAnticipateLong Shot Taker (CPU AI),,3,2024-03-27,Real Madrid,2021.0,2026.0
192387,240034,Ciro Immobile,33,85,85,Lazio2016 ~ 2026,185,85,Right,85,/players?pn=25,0,"Jul 27, 2016",,€34.5M,€90K,€58.7M,387,55,90,80,78,84,341,77,70,58,57,79,413,84,86,75,84,84,400,86,87,73,74,80,360,73,40,88,71,88,76,99,34,33,32,47,6,8,15,12,6,2047,430,4,3,High,Medium,4,Unique,Yes,85,87,67,78,39,74,,Power Shot,,1,2024-03-27,Lazio,2016.0,2026.0
186345,240034,Kieran Trippier,32,85,85,Newcastle United2022 ~ 2025,173,71,Right,85,/players?pn=3,0,"Jan 7, 2022",,€37.5M,€150K,€71.3M,367,92,54,79,84,58,421,76,87,87,86,85,366,72,64,66,85,79,381,82,79,85,64,71,386,75,83,77,85,66,83,245,80,84,81,54,11,14,8,11,10,2220,452,4,3,Medium,Medium,2,Normal (170-185),Yes,68,65,86,79,82,72,,Dead BallLong ThrowEarly Crosser (CPU AI)Leadership,Whipped Cross +,5,2024-03-27,Newcastle United,2022.0,2025.0
177683,240034,Yann Sommer,34,85,85,Inter2023 ~ 2026,183,77,Right,85,/players?pn=0,0,"Aug 7, 2023",,€9M,€90K,€15.3M,84,13,13,10,40,8,101,15,12,13,36,25,297,48,54,55,82,58,255,62,68,45,68,12,162,38,21,15,64,24,54,40,9,19,12,417,80,81,83,83,90,1356,467,4,1,Medium,Medium,3,Normal (170-185),Yes,80,81,83,90,50,83,,Rush Out,,1,2024-03-27,Inter,2023.0,2026.0
253149,240034,Jeremie Frimpong,22,84,88,Bayer 04 Leverkusen2021 ~ 2028,171,64,Right,84,/players?pn=2,4,"Jan 27, 2021",,€57M,€63K,€101.2M,323,85,66,52,77,43,353,85,77,47,61,83,447,96,92,91,78,90,331,58,74,85,61,53,355,77,78,78,81,41,80,234,78,79,77,54,12,7,8,13,14,2097,462,3,3,High,Medium,2,Normal (170-185),Yes,94,60,76,85,76,71,,RapidFlairQuick Step,,3,2024-03-27,Bayer,2021.0,2028.0
251566,240034,Gabriel Teodoro Martinelli Silva,22,84,88,Arsenal2019 ~ 2027,178,75,Right,85,/players?pn=12,4,"Jul 2, 2019",,€61.5M,€145K,€118.4M,391,79,83,72,79,78,380,89,74,68,65,84,429,91,88,87,82,81,377,77,82,82,63,73,342,80,39,82,79,62,79,131,44,44,43,35,10,6,7,6,6,2085,447,3,4,High,High,2,Lean (170-185),Yes,89,78,76,86,46,72,,Finesse ShotTechnicalFlairQuick StepTrivela,,5,2024-03-27,Arsenal,2019.0,2027.0
247851,240034,Bruno Guimaraes Moura,25,84,87,Newcastle United2022 ~ 2028,182,74,Right,86,/players?pn=14,3,"Jan 31, 2022",,€55.5M,€145K,€109.6M,359,70,72,64,87,66,396,85,79,62,85,85,389,69,72,78,86,84,398,79,76,87,79,77,397,86,82,78,86,65,87,244,81,84,79,55,7,11,15,11,11,2238,472,2,3,High,High,2,Lean (170-185),Yes,71,74,81,84,80,82,,Incisive PassLong Ball PassFlairPress ProvenTrivela,,5,2024-03-27,Newcastle United,2022.0,2028.0
246430,240034,Dusan Vlahovic,23,84,88,Juventus2022 ~ 2026,190,75,Left,86,/players?pn=25,4,"Jan 28, 2022",,€61M,€140K,€108.3M,378,57,88,82,72,79,384,81,75,83,60,85,360,76,82,63,86,53,426,85,92,79,88,82,334,73,24,87,70,80,81,69,19,26,24,47,5,15,6,11,10,1998,423,3,3,Medium,Medium,2,Normal (185+),Yes,79,85,68,79,29,83,,Finesse ShotChip ShotFlair,,3,2024-03-27,Juventus,2022.0,2026.0
241637,240034,Aurelien Tchouameni,23,84,89,Real Madrid2022 ~ 2028,188,82,Right,86,/players?pn=10,5,"Jul 1, 2022",,€58.5M,€160K,€124.3M,342,68,65,74,85,50,372,78,76,53,84,81,371,74,72,72,83,70,402,78,84,83,82,75,375,80,84,74,82,55,83,246,83,83,80,48,9,8,12,12,7,2156,463,3,3,Medium,High,3,Lean (185+),Yes,73,69,79,78,82,82,,Long Ball PassJockeyInterceptAnticipateBruiserRelentlessAerial,,7,2024-03-27,Real Madrid,2022.0,2028.0
241084,240034,Luis Diaz,26,84,84,Liverpool2022 ~ 2027,180,73,Right,84,/players?pn=27,0,"Jan 31, 2022",,€46M,€165K,€85.1M,372,76,80,64,78,74,384,89,77,58,73,87,429,91,90,88,83,77,401,84,80,87,69,81,323,72,28,83,77,63,82,111,35,42,34,64,10,13,13,14,14,2084,447,4,4,High,High,2,Unique,Yes,90,80,76,87,39,75,,TechnicalFlairQuick StepLong Shot Taker (CPU AI),,4,2024-03-27,Liverpool,2022.0,2027.0
240091,240034,Guglielmo Vicario,26,84,87,Tottenham Hotspur2023 ~ 2028,194,76,Right,84,/players?pn=0,3,"Jul 1, 2023",,€42.5M,€90K,€83.9M,93,11,6,11,58,7,145,22,14,10,55,44,279,54,49,56,82,38,229,59,67,38,60,5,145,35,15,13,69,13,63,47,23,11,13,414,84,80,79,84,87,1352,466,4,1,Medium,Medium,2,Lean (185+),Yes,84,80,79,87,52,84,,FootworkCross ClaimerRush Out,,3,2024-03-27,Tottenham Hotspur,2023.0,2028.0
239580,240034,Gleison Bremer Silva Nascimento,26,84,87,Juventus2022 ~ 2027,188,82,Right,85,/players?pn=5,3,"Jul 20, 2022",,€49M,€135K,€87M,287,46,49,85,69,38,262,62,42,24,69,65,375,78,86,65,79,67,360,68,92,76,85,39,312,82,84,58,45,43,78,254,84,87,83,52,13,15,13,5,6,1902,421,2,2,Medium,High,1,Stocky (185+),Yes,82,50,56,65,85,83,,Power HeaderBlockBruiserAerial,,4,2024-03-27,Juventus,2022.0,2027.0
239301,240034,Lisandro Martinez,25,84,87,Manchester United2022 ~ 2027,178,77,Left,86,/players?pn=5,3,"Jul 27, 2022",,€49.5M,€140K,€97.8M,341,75,52,75,83,56,372,76,77,55,83,81,390,77,70,77,84,82,377,73,85,75,80,64,369,91,85,62,76,55,87,256,85,87,84,55,6,14,13,14,8,2160,455,3,3,Medium,High,2,Normal (170-185),Yes,73,59,78,79,85,81,,Long Ball PassSlide TackleBruiserInjury Prone,,4,2024-03-27,Manchester United,2022.0,2027.0
237086,240034,Min Jae Kim,26,84,86,FC Bayern München2023 ~ 2028,190,86,Right,86,/players?pn=5,2,"Jul 18, 2023",,€46M,€82K,€79.4M,238,35,23,81,75,24,248,57,36,23,64,68,371,75,84,65,82,65,336,51,84,77,87,37,304,84,85,48,57,30,74,258,86,87,85,56,13,7,11,14,11,1811,404,3,2,Low,High,2,Normal (185+),Yes,80,33,57,64,86,84,,Power HeaderInterceptSlide TackleAerial,,4,2024-03-27,nchen,2023.0,2028.0
235805,240034,Federico Chiesa,25,84,85,Juventus2022 ~ 2025,175,70,Right,84,/players?pn=16,1,"May 3, 2022",,€50.5M,€140K,€89.6M,364,75,81,50,78,80,383,89,78,62,72,82,436,91,91,89,84,81,400,86,75,85,70,84,350,74,54,83,77,62,82,152,60,48,44,37,6,7,8,9,7,2122,463,4,4,High,Medium,3,Unique,Yes,91,82,76,86,53,75,,Finesse ShotFlairQuick StepTrivelaLong Shot Taker (CPU AI),Rapid +,6,2024-03-27,Juventus,2022.0,2025.0
235243,240034,Matthijs De Ligt,23,84,89,FC Bayern München2022 ~ 2027,189,89,Right,87,/players?pn=5,5,"Jul 19, 2022",,€57.5M,€70K,€99.2M,311,52,50,85,79,45,319,65,48,55,78,73,320,58,64,52,84,62,412,84,87,75,91,75,296,85,82,44,45,40,82,256,85,85,86,56,12,11,11,12,10,1970,425,3,2,Medium,High,3,Unique,Yes,61,61,64,68,85,86,,Power ShotLong Ball PassBlockSlide TackleBruiserLeadership,,6,2024-03-27,nchen,2022.0,2027.0
235212,240034,Achraf Hakimi,24,84,86,Paris Saint Germain2021 ~ 2026,181,73,Right,84,/players?pn=3,2,"Jul 6, 2021",,€50.5M,€90K,€97.2M,383,84,75,68,82,74,388,79,77,77,73,82,422,88,93,81,82,78,403,82,82,92,72,75,374,76,78,78,78,64,83,227,75,76,76,46,10,8,14,6,8,2243,480,4,4,High,Low,3,Lean (170-185),Yes,91,76,80,80,75,78,,Whipped CrossQuick Step,,2,2024-03-27,Paris Saint Germain,2021.0,2026.0
